order_id,orderrad_id,orderdatum,leveransdatum,produkt_sku,produktnamn,kategori,antal,pris_per_enhet,region,kundtyp,betalmetod,kund_id,leveransstatus,recension_text,recensionsdatum,betyg,orderdatum_raw,leveransdatum_raw,antal_raw,pris_per_enhet_raw,has_review,invalid_order_date,invalid_delivery_date,invalid_quantity,invalid_price,invalid_lead_time,revenue,lead_time_days,order_weekday,order_month,sentiment_bert
ORD-2024-01383,ORD-2024-01383-2,2024-03-04,2024-03-06,SKU-HS002,Headset Budget,Ljud,1.0,499.0,Malmö,Privat,Swish,KND-43773,Levererad,Riktigt nöjd! Använder den dagligen.,2024-03-14,4.0,2024-03-04,2024-03-06,1,499.00,True,False,False,False,False,False,499.0,2,Monday,3,Positive
ORD-2024-01384,ORD-2024-01384-2,2024-09-19,2024-09-21,SKU-LP003,Laptop Gaming X,Datorer,1.0,18999.0,Stockholm,Privat,Kort,KND-28366,Levererad,,,,2024-09-19,2024-09-21,1,18999.00,False,False,False,False,False,False,18999.0,2,Thursday,9,
ORD-2024-01384,ORD-2024-01384-3,2024-09-19,2024-09-21,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Stockholm,Privat,Kort,KND-28366,Levererad,Riktigt nöjd! Använder den dagligen.,2024-10-04,4.0,2024-09-19,2024-09-21,1,14999.00,True,False,False,False,False,False,14999.0,2,Thursday,9,Positive
ORD-2024-01385,ORD-2024-01385-1,2024-06-18,2024-06-23,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Norrland,Privat,Faktura,KND-29339,Levererad,,,,2024-06-18,2024-06-23,1,5999.00,False,False,False,False,False,False,5999.0,5,Tuesday,6,
ORD-2024-01386,ORD-2024-01386-1,2024-05-31,2024-06-02,SKU-SD002,Extern SSD 500GB,Lagring,2.0,699.0,Malmö,Privat,Kort,KND-84198,Levererad,,,,2024-05-31,2024-06-02,2,699.00,False,False,False,False,False,False,1398.0,2,Friday,5,
ORD-2024-01386,ORD-2024-01386-2,2024-05-31,2024-06-02,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Malmö,Privat,Kort,KND-84198,Levererad,Väntade i över en vecka på leveransen. Oacceptabelt.,2024-06-16,2.0,2024-05-31,2024-06-02,1,799.00,True,False,False,False,False,False,799.0,2,Friday,5,Negative
ORD-2024-01387,ORD-2024-01387-1,2024-08-13,2024-08-15,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Göteborg,Privat,Faktura,KND-66461,Levererad,Super! Kommer definitivt handla här igen.,2024-08-25,5.0,2024-08-13,2024-08-15,1,"799,00",True,False,False,False,False,False,799.0,2,Tuesday,8,Positive
ORD-2024-01388,ORD-2024-01388-1,2024-08-12,2024-08-16,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Uppsala,Privat,Faktura,KND-28419,Levererad,Okej produkt för pengarna.,2024-08-27,3.0,2024-08-12,2024-08-16,1,699.00,True,False,False,False,False,False,699.0,4,Monday,8,Neutral
ORD-2024-01388,ORD-2024-01388-3,2024-08-12,2024-08-16,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,,Privat,Faktura,KND-28419,Levererad,"Förväntade mig mer för priset, men den duger.",2024-08-27,3.0,2024-08-12,2024-08-16,1,14999.00,True,False,False,False,False,False,14999.0,4,Monday,8,Neutral
ORD-2024-01389,ORD-2024-01389-1,2024-12-27,2024-12-31,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Linköping,Privat,Kort,KND-16220,Levererad,,,,2024-12-27,2024-12-31,1,799.00,False,False,False,False,False,False,799.0,4,Friday,12,
ORD-2024-01390,ORD-2024-01390-1,2024-03-21,2024-03-24,SKU-LP001,Laptop Pro 15,Datorer,2.0,14999.0,Linköping,Privat,Swish,KND-14639,Levererad,,,,2024-03-21,2024-03-24,2,14999.00,False,False,False,False,False,False,29998.0,3,Thursday,3,
ORD-2024-01391,ORD-2024-01391-1,2024-05-03,2024-05-07,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Örebro,Privat,Kort,KND-73977,Under Transport,,,,2024-05-03,2024-05-07,1,5999.00,False,False,False,False,False,False,5999.0,4,Friday,5,
ORD-2024-01392,ORD-2024-01392-1,2024-12-02,2024-12-05,SKU-LP001,Laptop Pro 15,Datorer,2.0,14999.0,Uppsala,Privat,,KND-77955,Levererad,Okej produkt för pengarna.,2024-12-16,3.0,2024-12-02,2024-12-05,2,14999.00,True,False,False,False,False,False,29998.0,3,Monday,12,Neutral
ORD-2024-01393,ORD-2024-01393-1,2024-12-07,2024-12-10,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Stockholm,Privat,Kort,KND-42039,Levererad,,,,2024-12-07,2024-12-10,1,399.00,False,False,False,False,False,False,399.0,3,Saturday,12,
ORD-2024-01394,ORD-2024-01394-1,2024-03-14,2024-03-18,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Uppsala,Företag,Faktura,KND-98270,Levererad,Snabb leverans och produkten är fantastisk!,2024-04-01,4.0,2024-03-14,2024-03-18,1,399.00,True,False,False,False,False,False,399.0,4,Thursday,3,Positive
ORD-2024-01395,ORD-2024-01395-1,2024-12-10,2024-12-14,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Linköping,Privat,Faktura,KND-98720,Levererad,Varken bra eller dåligt. Fungerar.,2024-12-25,3.0,2024-12-10,2024-12-14,1,599.00,True,False,False,False,False,False,599.0,4,Tuesday,12,Positive
ORD-2024-01396,ORD-2024-01396-1,2024-01-09,2024-01-13,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Linköping,Privat,Swish,KND-57929,Levererad,Skärmen hade repor när den kom. Förpackningen var skadad.,2024-01-22,1.0,2024-01-09,2024-01-13,1,549.00,True,False,False,False,False,False,549.0,4,Tuesday,1,Negative
ORD-2024-01397,ORD-2024-01397-2,2024-11-02,2024-11-06,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Linköping,Privat,Faktura,KND-47562,Levererad,,,,2024-11-02,2024-11-06,1,4999.00,False,False,False,False,False,False,4999.0,4,Saturday,11,
ORD-2024-01398,ORD-2024-01398-1,2024-12-09,2024-12-12,SKU-SD001,Extern SSD 1TB,Lagring,1.0,1199.0,Sthlm,Privat,Faktura,KND-74545,Levererad,Kan varmt rekommendera denna produkt.,2024-12-24,4.0,2024-12-09,2024-12-12,1,1199.00,True,False,False,False,False,False,1199.0,3,Monday,12,Positive
ORD-2024-01398,ORD-2024-01398-2,2024-12-09,2024-12-12,SKU-HS002,Headset Budget,Ljud,2.0,499.0,Stockholm,Privat,Faktura,KND-74545,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-12-13,5.0,2024-12-09,2024-12-12,2,499.00,True,False,False,False,False,False,998.0,3,Monday,12,Positive
ORD-2024-01399,ORD-2024-01399-1,2024-12-29,2024-12-31,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Stockholm,Privat,Kort,KND-10112,Levererad,,,,2024-12-29,2024-12-31,1,699.00,False,False,False,False,False,False,699.0,2,Sunday,12,
ORD-2024-01400,ORD-2024-01400-1,2024-10-01,2024-10-04,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Örebro,Privat,Faktura,KND-32246,Levererad,Stämmer inte överens med produktbeskrivningen.,2024-10-09,2.0,2024-10-01,2024-10-04,1,549.00,True,False,False,False,False,False,549.0,3,Tuesday,10,Negative
ORD-2024-01401,ORD-2024-01401-1,2024-01-27,2024-01-30,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Stockholm,Privat,Faktura,KND-32394,Levererad,,,,2024-01-27,2024-01-30,1,14999.00,False,False,False,False,False,False,14999.0,3,Saturday,1,
ORD-2024-01402,ORD-2024-01402-1,2024-05-13,2024-05-19,SKU-LP001,Laptop Pro 15,Datorer,3.0,14999.0,Norrland,Företag,Faktura,KND-24393,Levererad,,,,2024-05-13,2024-05-19,3,14999.00,False,False,False,False,False,False,44997.0,6,Monday,5,
ORD-2024-01402,ORD-2024-01402-2,2024-05-13,2024-05-19,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2.0,5999.0,Norrland,Firma,Invoice,KND-24393,Levererad,Super! Kommer definitivt handla här igen.,2024-06-01,4.0,2024-05-13,2024-05-19,2,5999.00,True,False,False,False,False,False,11998.0,6,Monday,5,Positive
ORD-2024-01402,ORD-2024-01402-2,2024-05-13,2024-05-19,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2.0,5999.0,Norrland,Firma,Invoice,KND-24393,Levererad,Super! Kommer definitivt handla här igen.,2024-06-01,4.0,2024-05-13,2024-05-19,2,5999.00,True,False,False,False,False,False,11998.0,6,Monday,5,Positive
ORD-2024-01402,ORD-2024-01402-3,2024-05-13,2024-05-19,SKU-SD002,Extern SSD 500GB,Lagring,2.0,699.0,Norrland,B2B,Faktura,KND-24393,Levererad,,,,2024-05-13,2024-05-19,2,699.00,False,False,False,False,False,False,1398.0,6,Monday,5,
ORD-2024-01403,ORD-2024-01403-1,2024-07-10,2024-07-13,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Linköping,B2C,Mobilbetalning,KND-64526,Levererad,,,,2024-07-10,2024-07-13,1,399.00,False,False,False,False,False,False,399.0,3,Wednesday,7,
ORD-2024-01404,ORD-2024-01404-1,2024-12-18,2024-12-20,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,2.0,5999.0,Göteborg,Privat,Swish,KND-41957,Levererad,,,,2024-12-18,2024-12-20,2,SEK 5999,False,False,False,False,False,False,11998.0,2,Wednesday,12,
ORD-2024-01405,ORD-2024-01405-2,2024-05-31,2024-06-03,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,5.0,1299.0,Stockholm,Företag,Faktura,KND-12673,Levererad,,,,2024-05-31,2024-06-03,5,1299.00,False,False,False,False,False,False,6495.0,3,Friday,5,
ORD-2024-01405,ORD-2024-01405-3,2024-05-31,2024-06-03,SKU-SP001,Bluetooth-högtalare,Ljud,1.0,899.0,Stockholm,Företag,Faktura,KND-12673,Levererad,,,,2024-05-31,2024-06-03,1,899.00,False,False,False,False,False,False,899.0,3,Friday,5,
ORD-2024-01345,ORD-2024-01345-2,2024-07-03,2024-07-06,SKU-WC001,Webbkamera HD,Tillbehör,2.0,799.0,Stockholm,Företag,Faktura,KND-86735,Levererad,,,,2024-07-03,2024-07-06,2,799.00,False,False,False,False,False,False,1598.0,3,Wednesday,7,
ORD-2024-01406,ORD-2024-01406-1,2024-12-08,2024-12-10,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Företag,Faktura,KND-77153,Levererad,Inte alls nöjd. Kommer inte handla här igen.,2024-12-14,1.0,2024-12-08,2024-12-10,1,599.00,True,False,False,False,False,False,599.0,2,Sunday,12,Negative
ORD-2024-01406,ORD-2024-01406-2,2024-12-08,2024-12-10,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Stockholm,Företag,Faktura,KND-77153,Levererad,,,,2024-12-08,2024-12-10,1,699.00,False,False,False,False,False,False,699.0,2,Sunday,12,
ORD-2024-01406,ORD-2024-01406-5,2024-12-08,2024-12-10,SKU-SP001,Bluetooth-högtalare,Ljud,1.0,899.0,Stockholm,Företag,Faktura,KND-77153,Levererad,,,,2024-12-08,2024-12-10,1,899.00,False,False,False,False,False,False,899.0,2,Sunday,12,
ORD-2024-01407,ORD-2024-01407-1,2024-03-14,2024-03-17,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Stockholm,Privat,Faktura,KND-41833,Levererad,,,,2024-03-14,2024-03-17,1,1899.00,False,False,False,False,False,False,1899.0,3,Thursday,3,
ORD-2024-01407,ORD-2024-01407-2,2024-03-14,2024-03-17,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,1.0,699.0,Stockholm,Privat,Faktura,KND-41833,Levererad,"Helt okej, gör vad den ska.",2024-03-31,3.0,2024-03-14,2024-03-17,1,699.00,True,False,False,False,False,False,699.0,3,Thursday,3,Neutral
ORD-2024-01408,ORD-2024-01408-1,2024-07-24,2024-07-27,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Stockholm,Privat,Kort,KND-40964,Levererad,,,,2024-07-24,2024-07-27,1,799.00,False,False,False,False,False,False,799.0,3,Wednesday,7,
ORD-2024-01409,ORD-2024-01409-1,2024-03-21,2024-03-24,SKU-SD001,Extern SSD 1TB,Lagring,1.0,1199.0,Stockholm,Företag,Kort,KND-18207,Levererad,Dålig kundservice när jag försökte reklamera.,2024-04-05,2.0,2024-03-21,2024-03-24,1,1199.00,True,False,False,False,False,False,1199.0,3,Thursday,3,Negative
ORD-2024-01410,ORD-2024-01410-1,2024-08-22,2024-08-26,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Uppsala,Privat,Faktura,KND-96340,Levererad,Skärmen hade repor när den kom. Förpackningen var skadad.,2024-09-02,1.0,2024-08-22,2024-08-26,1,7999.00,True,False,False,False,False,False,7999.0,4,Thursday,8,Negative
ORD-2024-01411,ORD-2024-01411-1,2024-10-19,2024-10-21,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Malmö,Privat,Swish,KND-81763,Mottagen,,,,2024-10-19,2024-10-21,1,14999.00,False,False,False,False,False,False,14999.0,2,Saturday,10,
ORD-2024-01412,ORD-2024-01412-1,2024-09-28,2024-10-01,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1.0,1299.0,Stockholm,Privat,Kort,KND-57683,Skickad,,,,2024-09-28,2024-10-01,1,1299.00,False,False,False,False,False,False,1299.0,3,Saturday,9,
ORD-2024-01413,ORD-2024-01413-1,2024-04-18,2024-04-21,SKU-WC001,Webbkamera HD,Tillbehör,2.0,799.0,Göteborg,B2B,Faktura,KND-62618,Mottagen,Riktigt nöjd! Använder den dagligen.,2024-04-26,5.0,2024-04-18,2024-04-21,2,799.00,True,False,False,False,False,False,1598.0,3,Thursday,4,Positive
ORD-2024-01414,ORD-2024-01414-1,2024-11-15,2024-11-20,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Norr,Privat,Swish,KND-17749,Levererad,,,,2024-11-15,2024-11-20,1,549.00,False,False,False,False,False,False,549.0,5,Friday,11,
ORD-2024-01415,ORD-2024-01415-1,2024-01-20,2024-01-24,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Uppsala,Privat,Swish,KND-82957,Levererad,,,,2024-01-20,2024-01-24,1,599.00,False,False,False,False,False,False,599.0,4,Saturday,1,
ORD-2024-01416,ORD-2024-01416-1,2024-10-24,2024-10-27,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Kort,KND-68301,Levererad,Okej produkt för pengarna.,,3.0,2024-10-24,2024-10-27,1,599.00,True,False,False,False,False,False,599.0,3,Thursday,10,Neutral
ORD-2024-01416,ORD-2024-01416-2,2024-10-24,2024-10-27,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Stockholm,Privat,Kort,KND-68301,Levererad,Överträffade mina förväntningar. 5 av 5!,2024-11-07,4.0,2024-10-24,2024-10-27,1,7999.00,True,False,False,False,False,False,7999.0,3,Thursday,10,Positive
ORD-2024-01417,ORD-2024-01417-1,2024-05-22,2024-05-25,SKU-MS001,Trådlös Mus X1,Tillbehör,1.0,399.0,Uppsala,Privat,Kreditkort,KND-29428,Levererad,,,,2024-05-22,2024-05-25,1,399.00,False,False,False,False,False,False,399.0,3,Wednesday,5,
ORD-2024-01418,ORD-2024-01418-2,2024-07-02,2024-07-05,SKU-HS002,Headset Budget,Ljud,1.0,499.0,Göteborg,Privat,Kort,KND-27754,Levererad,,,,2024-07-02,2024-07-05,1,499.00,False,False,False,False,False,False,499.0,3,Tuesday,7,
ORD-2024-01419,ORD-2024-01419-1,2024-04-07,2024-04-10,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Göteborg,Privat,Swish,KND-94279,Levererad,Helt underbar kvalitet för pengarna.,2024-04-12,5.0,2024-04-07,2024-04-10,1,7999.00,True,False,False,False,False,False,7999.0,3,Sunday,4,Negative
ORD-2024-01420,ORD-2024-01420-1,2024-06-10,2024-06-12,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Göteborg,Privat,Swish,KND-63850,Levererad,,,,2024-06-10,2024-06-12,1,7999.00,False,False,False,False,False,False,7999.0,2,Monday,6,
ORD-2024-01421,ORD-2024-01421-1,2024-12-08,2024-12-11,SKU-HB001,USB-C Hub 7-port,Tillbehör,2.0,549.0,,Privat,Kort,KND-19792,Mottagen,"Fungerar utmärkt, inga problem alls.",2024-12-24,4.0,2024-12-08,2024-12-11,2,549.00,True,False,False,False,False,False,1098.0,3,Sunday,12,Positive
ORD-2024-01422,ORD-2024-01422-1,2024-03-06,2024-03-08,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Kort,KND-56121,Levererad,Toppen! Exakt vad jag behövde.,2024-03-22,4.0,2024-03-06,2024-03-08,1,599.00,True,False,False,False,False,False,599.0,2,Wednesday,3,Positive
ORD-2024-01422,ORD-2024-01422-2,2024-03-06,2024-03-08,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Stockholm,Privat,Kort,KND-56121,Levererad,,,,2024-03-06,2024-03-08,1,14999.00,False,False,False,False,False,False,14999.0,2,Wednesday,3,
ORD-2024-00643,ORD-2024-00643-4,2024-08-03,2024-08-06,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Göteborg,Företag,Faktura,KND-60669,Levererad,"Gör jobbet, men hade kunnat vara bättre.",2024-08-14,3.0,2024-08-03,2024-08-06,1,549.00,True,False,False,False,False,False,549.0,3,Saturday,8,Neutral
ORD-2024-00643,ORD-2024-00643-4,2024-08-03,2024-08-06,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Göteborg,Företag,Faktura,KND-60669,Levererad,"Gör jobbet, men hade kunnat vara bättre.",2024-08-14,3.0,2024-08-03,2024-08-06,1,549.00,True,False,False,False,False,False,549.0,3,Saturday,8,Neutral
ORD-2024-01423,ORD-2024-01423-1,2024-05-11,2024-05-13,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Malmö,Privat,Mobilbetalning,KND-29350,Levererad,,,,2024-05-11,2024-05-13,1,4999.00,False,False,False,False,False,False,4999.0,2,Saturday,5,
ORD-2024-01424,ORD-2024-01424-1,2024-11-25,2024-11-28,SKU-LP002,Laptop Budget 14,Datorer,2.0,7999.0,,Privat,,KND-67840,Levererad,,,,2024-11-25,2024-11-28,2,7999.00,False,False,False,False,False,False,15998.0,3,Monday,11,
ORD-2024-01425,ORD-2024-01425-2,2024-01-26,2024-01-29,SKU-SD001,Extern SSD 1TB,Lagring,1.0,1199.0,Göteborg,Företag,Kort,KND-86817,Levererad,Medelmåttig upplevelse.,2024-02-02,3.0,2024-01-26,2024-01-29,1,1199.00,True,False,False,False,False,False,1199.0,3,Friday,1,Positive
ORD-2024-01425,ORD-2024-01425-3,2024-01-26,2024-01-29,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Göteborg,Företag,Kort,KND-86817,Levererad,,,,2024-01-26,2024-01-29,1,699.00,False,False,False,False,False,False,699.0,3,Friday,1,
ORD-2024-01426,ORD-2024-01426-1,2024-11-06,2024-11-09,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Linköping,Privat,Kort,KND-34083,Levererad,,,,2024-11-06,2024-11-09,1,549.00,False,False,False,False,False,False,549.0,3,Wednesday,11,
ORD-2024-01427,ORD-2024-01427-1,2024-05-14,2024-05-20,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Norrland,Privat,Kort,KND-95088,Levererad,Super! Kommer definitivt handla här igen.,2024-05-23,5.0,2024-05-14,2024-05-20,1,549.00,True,False,False,False,False,False,549.0,6,Tuesday,5,Positive
ORD-2024-01428,ORD-2024-01428-1,2024-09-01,2024-09-03,SKU-KB001,Mekaniskt Tangentbord K7,Tillbehör,1.0,1299.0,Stockholm,Privat,Swish,KND-70494,Levererad,,,,2024-09-01,2024-09-03,1,1299.00,False,False,False,False,False,False,1299.0,2,Sunday,9,
ORD-2024-01429,ORD-2024-01429-1,2024-03-02,2024-03-05,SKU-MS002,Ergonomisk Mus Pro,Tillbehör,10.0,699.0,Göteborg,Företag,Faktura,KND-57044,Levererad,,,,2024-03-02,2024-03-05,10,699.00,False,False,False,False,False,False,6990.0,3,Saturday,3,
ORD-2024-01429,ORD-2024-01429-2,2024-03-02,2024-03-05,SKU-HB001,USB-C Hub 7-port,Tillbehör,3.0,549.0,Göteborg,Företag,Faktura,KND-57044,Skickad,Produkten var trasig vid leverans. Besviken.,2024-03-12,1.0,2024-03-02,2024-03-05,3,549.00,True,False,False,False,False,False,1647.0,3,Saturday,3,Neutral
ORD-2024-01429,ORD-2024-01429-3,2024-03-02,2024-03-05,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Göteborg,Företag,Faktura,KND-57044,Levererad,"Helt okej, gör vad den ska.",2024-03-11,3.0,2024-03-02,2024-03-05,1,4999.00,True,False,False,False,False,False,4999.0,3,Saturday,3,Neutral
ORD-2024-01065,ORD-2024-01065-1,2024-11-14,2024-11-16,SKU-SD002,Extern SSD 500GB,Lagring,2.0,699.0,Stockholm,Privat,Kort,KND-85154,Levererad,,,,2024-11-14,2024-11-16,2,699.00,False,False,False,False,False,False,1398.0,2,Thursday,11,
ORD-2024-01430,ORD-2024-01430-1,2024-12-16,2024-12-19,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Uppsala,Privat,Kort,KND-76292,Levererad,,,,2024-12-16,2024-12-19,1,1899.00,False,False,False,False,False,False,1899.0,3,Monday,12,
ORD-2024-01431,ORD-2024-01431-1,2024-05-07,2024-05-09,SKU-LP001,Laptop Pro 15,Datorer,1.0,14999.0,Stockholm,Privat,Swish,KND-20432,Mottagen,,,,2024-05-07,2024-05-09,1,14999.00,False,False,False,False,False,False,14999.0,2,Tuesday,5,
ORD-2024-01431,ORD-2024-01431-2,2024-05-07,2024-05-09,SKU-SD002,Extern SSD 500GB,Lagring,1.0,699.0,Stockholm,B2C,Swish,KND-20432,Levererad,Standard. Inget att klaga på direkt.,2024-05-10,3.0,2024-05-07,2024-05-09,1,699.00,True,False,False,False,False,False,699.0,2,Tuesday,5,Neutral
ORD-2024-01433,ORD-2024-01433-1,2024-05-06,2024-05-09,SKU-SD001,Extern SSD 1TB,Lagring,2.0,1199.0,Malmö,Privat,Kort,KND-15816,Mottagen,,,,2024-05-06,2024-05-09,2,1199.00,False,False,False,False,False,False,2398.0,3,Monday,5,
ORD-2024-01433,ORD-2024-01433-2,2024-05-06,2024-05-09,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Malmö,Privat,Kort,KND-15816,Levererad,Helt underbar kvalitet för pengarna.,,5.0,2024-05-06,2024-05-09,1,799.00,True,False,False,False,False,False,799.0,3,Monday,5,Negative
ORD-2024-01434,ORD-2024-01434-1,2024-10-05,2024-10-09,SKU-LP003,Laptop Gaming X,Datorer,1.0,18999.0,Uppsala,B2B,,KND-42802,Levererad,,,,2024-10-05,2024-10-09,1,18999.00,False,False,False,False,False,False,18999.0,4,Saturday,10,
ORD-2024-01434,ORD-2024-01434-2,2024-10-05,2024-10-09,SKU-SD001,Extern SSD 1TB,Lagring,1.0,1199.0,Uppsala,Företag,Faktura,KND-42802,Levererad,,,,2024-10-05,2024-10-09,1,1199.00,False,False,False,False,False,False,1199.0,4,Saturday,10,
ORD-2024-01435,ORD-2024-01435-1,2024-11-09,2024-11-12,SKU-LP002,Laptop Budget 14,Datorer,1.0,7999.0,Stockholm,Privat,Kort,KND-27915,Levererad,,,,2024-11-09,2024-11-12,1,7999.00,False,False,False,False,False,False,7999.0,3,Saturday,11,
ORD-2024-01436,ORD-2024-01436-1,2024-11-12,2024-11-15,SKU-HB001,USB-C Hub 7-port,Tillbehör,1.0,549.0,Stockholm,Privat,Kort,KND-49416,Mottagen,Mycket nöjd med köpet. Snabb leverans också!,2024-11-29,4.0,2024-11-12,2024-11-15,1,549.00,True,False,False,False,False,False,549.0,3,Tuesday,11,Positive
ORD-2024-01437,ORD-2024-01437-1,2024-12-05,2024-12-08,SKU-SD001,Extern SSD 1TB,Lagring,1.0,1199.0,Linköping,Privat,Faktura,KND-91186,Levererad,,,,2024-12-05,2024-12-08,1,1199.00,False,False,False,False,False,False,1199.0,3,Thursday,12,
ORD-2024-01438,ORD-2024-01438-1,2024-08-20,2024-08-23,SKU-WC001,Webbkamera HD,Tillbehör,1.0,799.0,Göteborg,Privat,Swish,KND-50293,Levererad,"Förväntade mig mer för priset, men den duger.",2024-08-24,3.0,2024-08-20,2024-08-23,1,799.00,True,False,False,False,False,False,799.0,3,Tuesday,8,Neutral
ORD-2024-01439,ORD-2024-01439-1,2024-01-15,2024-01-17,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Gbg,Företag,Faktura,KND-35192,Skickad,"Fungerar utmärkt, inga problem alls.",2024-01-19,5.0,2024-01-15,2024-01-17,1,599.00,True,False,False,False,False,False,599.0,2,Monday,1,Positive
ORD-2024-01439,ORD-2024-01439-2,2024-01-15,2024-01-17,SKU-WC001,Webbkamera HD,Tillbehör,3.0,799.0,Göteborg,Företag,Faktura,KND-35192,Levererad,,,,2024-01-15,2024-01-17,3,799.00,False,False,False,False,False,False,2397.0,2,Monday,1,
ORD-2024-01439,ORD-2024-01439-3,2024-01-15,2024-01-17,SKU-SP001,Bluetooth-högtalare,Ljud,1.0,899.0,Göteborg,B2B,Faktura,KND-35192,Levererad,,,,2024-01-15,2024-01-17,1,899.00,False,False,False,False,False,False,899.0,2,Monday,1,
ORD-2024-01439,ORD-2024-01439-4,2024-01-15,2024-01-17,SKU-HS001,Headset Pro ANC,Ljud,1.0,1899.0,Gbg,Företag,Faktura,KND-35192,Levererad,Bästa tangentbordet jag haft. Rekommenderar!,2024-01-27,4.0,2024-01-15,2024-01-17,1,1899.00,True,False,False,False,False,False,1899.0,2,Monday,1,Positive
ORD-2024-01440,ORD-2024-01440-1,2024-12-24,2024-12-27,SKU-MN003,"Bildskärm 32"" Curved",Bildskärmar,1.0,5999.0,Göteborg,Privat,Swish,KND-74128,Levererad,Leveransskada - kartongen var helt demolerad.,2024-12-31,2.0,2024-12-24,2024-12-27,1,5999.00,True,False,False,False,False,False,5999.0,3,Tuesday,12,Negative
ORD-2024-01441,ORD-2024-01441-1,2024-06-04,2024-06-07,SKU-MN001,"Bildskärm 27"" UHD",Bildskärmar,1.0,4999.0,Stockholm,Privat,Swish,KND-20892,Levererad,Riktigt nöjd! Använder den dagligen.,2024-06-13,4.0,2024-06-04,2024-06-07,1,4999.00,True,False,False,False,False,False,4999.0,3,Tuesday,6,Positive
ORD-2024-01441,ORD-2024-01441-3,2024-06-04,2024-06-07,SKU-KB002,Kompakt Tangentbord Mini,Tillbehör,1.0,599.0,Stockholm,Privat,Swish,KND-20892,Levererad,Super! Kommer definitivt handla här igen.,2024-06-10,5.0,2024-06-04,2024-06-07,1,599.00,True,False,False,False,False,False,599.0,3,Tuesday,6,Positive
ORD-2024-01442,ORD-2024-01442-1,2024-05-22,2024-05-25,SKU-SD001,Extern SSD 1TB,Lagring,1.0,1199.0,,Privat,Swish,KND-16552,Levererad,Produkten gick sönder efter en månad.,2024-05-27,1.0,2024-05-22,2024-05-25,1,1199.00,True,False,False,False,False,False,1199.0,3,Wednesday,5,Negative
